time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-01-14T12:29:19.128Z,63.0607,-149.6416,65,1.9,ml,,,,0.55,ak,ak15071855,2017-01-14T12:38:29.912Z,"50km SW of Cantwell, Alaska",earthquake,,0.8,,,automatic,ak,ak
2017-01-14T12:28:05.635Z,59.7187,-153.1456,109.5,2.4,ml,,,,0.65,ak,ak15071852,2017-01-14T12:38:29.674Z,"74km W of Anchor Point, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-01-14T12:22:55.600Z,38.8424,-118.8965,11.1,1.1,ml,8,130.94,0.304,0.084,nn,nn00573953,2017-01-15T02:39:22.173Z,"28km SE of Yerington, Nevada",earthquake,,8,0.3,3,reviewed,nn,nn
2017-01-14T12:12:24.750Z,38.0096667,-119.004,2.19,1.21,md,5,341,0.2526,0.07,nc,nc72752100,2017-01-17T17:59:02.536Z,"33km SE of Bridgeport, California",earthquake,1.1,31.61,0.146,4,reviewed,nc,nc
2017-01-14T11:53:34.200Z,18.361,-65.9124,38,2.1,Md,8,198,0.10330626,0.15,pr,pr17014001,2017-01-14T16:19:53.733Z,"1km SSW of Canovanas, Puerto Rico",earthquake,0.8,0.7,0,5,reviewed,pr,pr
2017-01-14T11:44:02.017Z,38.0558,-119.0155,1.1,1.1,ml,12,90.83,0.422,0.1483,nn,nn00573951,2017-01-15T02:39:18.578Z,"29km SE of Bridgeport, California",earthquake,,9.7,0.27,5,reviewed,nn,nn
2017-01-14T11:41:18.850Z,1.2256,126.39,22.82,5.6,mb,,37,1.075,0.87,us,us10007t9u,2017-01-14T17:15:34.040Z,"119km WNW of Kota Ternate, Indonesia",earthquake,4.4,4.9,0.057,109,reviewed,us,us
2017-01-14T11:34:46.020Z,34.1385,-117.4746667,14.44,1.54,ml,44,30,0.06668,0.18,ci,ci37567903,2017-01-17T15:19:05.250Z,"5km NNW of Fontana, CA",earthquake,0.24,0.46,0.225,25,reviewed,ci,ci
2017-01-14T11:33:41.680Z,67.0043,-146.7774,11.7,1.5,ml,,,,0.67,ak,ak15071836,2017-01-14T11:47:56.764Z,"82km NW of Fort Yukon, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-01-14T11:27:03.536Z,62.8856,-151.2123,117.4,1.9,ml,,,,0.54,ak,ak15071832,2017-01-14T11:43:12.674Z,"84km NW of Talkeetna, Alaska",earthquake,,0.7,,,automatic,ak,ak
2017-01-14T11:24:14.306Z,62.2952,-148.9613,30.2,1.8,ml,,,,0.52,ak,ak15071830,2017-01-14T11:33:13.796Z,"48km ENE of Y, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-01-14T11:01:27.361Z,38.3949,-118.8823,11.4,1.1,ml,11,87.11,0.111,0.1473,nn,nn00573950,2017-01-15T02:39:16.583Z,"26km WSW of Hawthorne, Nevada",earthquake,,2.5,0.27,3,reviewed,nn,nn
2017-01-14T10:52:27.632Z,60.3967,-138.296,0,2.4,ml,,,,0.59,ak,ak15071541,2017-01-14T11:04:29.686Z,"58km SW of Haines Junction, Canada",earthquake,,0.4,,,automatic,ak,ak
2017-01-14T10:36:44.888Z,38.4215,-118.9061,6.9,1.3,ml,14,74.63,0.116,0.1131,nn,nn00573945,2017-01-15T02:39:11.751Z,"27km WSW of Hawthorne, Nevada",earthquake,,2.7,0.3,6,reviewed,nn,nn
2017-01-14T10:34:51.160Z,-15.1203,-173.2494,10,5.4,mb,,37,1.866,1.03,us,us10007t9m,2017-01-14T14:08:48.730Z,"106km NNE of Hihifo, Tonga",earthquake,7.2,1.8,0.04,214,reviewed,us,us
2017-01-14T10:19:58.210Z,36.5461655,-121.1096649,7.65,1.63,md,8,107,0.045,0.01,nc,nc72752080,2017-01-14T10:40:02.538Z,"23km NE of Soledad, California",earthquake,0.42,1.13,0.18,8,automatic,nc,nc
2017-01-14T10:13:11.880Z,38.7854996,-122.7366638,1.44,1.3,md,15,88,0.00226,0.02,nc,nc72752075,2017-01-14T10:29:01.514Z,"1km ENE of The Geysers, California",earthquake,0.21,0.43,0.12,5,automatic,nc,nc
2017-01-14T10:12:04.090Z,38.3547,-118.9161,8.6,1.1,ml,14,143.78,0.156,0.1512,nn,nn00573944,2017-01-15T02:39:09.245Z,"29km ENE of Bridgeport, California",earthquake,,3.9,0.21,5,reviewed,nn,nn
2017-01-14T10:09:34.780Z,34.1953333,-116.4423333,6.86,2.19,ml,72,37,0.03035,0.16,ci,ci37567887,2017-01-17T17:47:13.960Z,"9km N of Yucca Valley, CA",earthquake,0.13,0.36,0.146,100,reviewed,ci,ci
2017-01-14T10:07:19.690Z,31.757,-116.0906667,10.88,2.38,ml,15,139,0.2753,0.22,ci,ci37567879,2017-01-17T17:33:36.144Z,"45km E of Maneadero, B.C., MX",earthquake,0.45,1.09,0.109,39,reviewed,ci,ci
2017-01-14T10:06:43.000Z,17.881,-67.1102,9,2.3,Md,3,288,0.10779783,0.33,pr,pr17014000,2017-01-14T11:40:06.396Z,"12km SSW of La Parguera, Puerto Rico",earthquake,1.9,1.6,0,3,reviewed,pr,pr
2017-01-14T09:59:57.440Z,38.8426666,-122.8410034,1.68,1.6,md,20,84,0.005928,0.04,nc,nc72752065,2017-01-14T10:15:03.294Z,"10km WNW of Cobb, California",earthquake,0.25,0.29,0.09,6,automatic,nc,nc
2017-01-14T09:55:51.250Z,38.8398323,-122.7740021,1,0.95,md,15,138,0.003339,0.02,nc,nc72752055,2017-01-14T09:57:29.572Z,"4km WNW of Cobb, California",earthquake,0.25,0.37,0.13,5,automatic,nc,nc
2017-01-14T09:55:41.106Z,65.2043,-148.7717,14.2,1.3,ml,,,,0.3,ak,ak15071535,2017-01-14T10:04:19.247Z,"53km NW of Ester, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-01-14T09:45:57.020Z,32.9568333,-115.5458333,7.54,1.59,ml,31,74,0.05661,0.3,ci,ci37567871,2017-01-17T17:30:02.872Z,"3km SSW of Brawley, CA",earthquake,0.32,0.68,0.169,29,reviewed,ci,ci
2017-01-14T09:40:34.300Z,38.7729988,-122.7149963,1.13,1.97,md,16,122,0.001773,0.07,nc,nc72752045,2017-01-14T09:56:02.251Z,"3km E of The Geysers, California",earthquake,0.47,0.37,0.21,8,automatic,nc,nc
2017-01-14T09:31:45.090Z,-18.7325,176.3411,10,4.9,mb,,116,1.9,0.77,us,us10007t9e,2017-01-14T09:57:10.040Z,"153km SW of Nadi, Fiji",earthquake,10.7,1.9,0.08,49,reviewed,us,us
2017-01-14T09:23:36.490Z,38.8064995,-122.7985001,2.84,1.4,md,22,115,0.002897,0.02,nc,nc72752040,2017-01-14T09:39:03.227Z,"4km NW of The Geysers, California",earthquake,0.3,0.48,0.16,5,automatic,nc,nc
2017-01-14T08:57:25.980Z,37.3555,-121.7115,6.08,2.39,md,108,54,0.04889,0.15,nc,nc72752030,2017-01-18T03:16:04.938Z,"9km ESE of East Foothills, California",earthquake,0.13,0.25,0.161,89,reviewed,nc,nc
2017-01-14T08:56:43.184Z,38.3611,-118.9043,7.4,1.3,ml,14,73.56,0.145,0.145,nn,nn00573943,2017-01-15T02:39:07.173Z,"30km SW of Hawthorne, Nevada",earthquake,,3.7,0.3,3,reviewed,nn,nn
2017-01-14T08:48:27.241Z,62.1259,-148.0156,21.3,2.3,ml,,,,0.65,ak,ak15071245,2017-01-14T09:06:21.922Z,"57km NE of Sutton-Alpine, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-01-14T08:45:49.170Z,37.2958336,-121.6470032,6.64,1.63,md,16,112,0.04227,0.04,nc,nc72752010,2017-01-14T09:01:03.145Z,"17km ESE of Alum Rock, California",earthquake,0.24,0.64,0.23,14,automatic,nc,nc
2017-01-14T08:38:40.330Z,35.8863333,-90.0146667,7.71,2.23,md,26,94,0.05786,0.2,nm,nm60171986,2017-01-14T15:02:14.420Z,"9km WSW of Blytheville, Arkansas",earthquake,0.35,0.63,0.129,22,reviewed,nm,nm
2017-01-14T08:37:31.520Z,43.2606667,-110.257,6.01,1.09,ml,7,168,0.433,0.13,mb,mb80196779,2017-01-14T15:02:49.130Z,"42km E of Hoback, Wyoming",earthquake,1.19,9.49,0.302,7,reviewed,mb,mb
2017-01-14T08:25:24.110Z,36.4343333,-89.5173333,7.56,1.35,md,17,129,0.05048,0.06,nm,nm60171991,2017-01-18T14:11:10.540Z,"7km NNW of Tiptonville, Tennessee",earthquake,0.23,0.45,0.156,11,reviewed,nm,nm
2017-01-14T06:59:13.000Z,-37.4821,-74.0141,34.27,4.2,mb,,184,0.985,0.62,us,us10007t94,2017-01-14T07:39:14.040Z,"35km WNW of Lebu, Chile",earthquake,9.1,11.1,0.136,15,reviewed,us,us
2017-01-14T06:48:16.420Z,38.788166,-122.9508362,12.84,1.01,md,7,185,0.07092,0.24,nc,nc72751970,2017-01-14T06:49:54.619Z,"6km ESE of Cloverdale, California",earthquake,3.35,14.81,0.33,2,automatic,nc,nc
2017-01-14T06:41:03.180Z,-2.6129,128.9246,35.64,4.8,mb,,120,3.334,0.83,us,us10007t93,2017-01-14T06:56:22.040Z,"56km ENE of Taniwel, Indonesia",earthquake,6.5,8.8,0.113,24,reviewed,us,us
2017-01-14T06:37:29.190Z,36.7874985,-122.0705032,-0.27,2.66,md,55,182,0.2397,0.22,nc,nc72751960,2017-01-14T20:46:24.090Z,"20km SSW of Twin Lakes, California",earthquake,0.63,2.65,0.17,52,automatic,nc,nc
2017-01-14T06:32:56.810Z,45.3385,-112.546,8.9,3.11,ml,40,49,0.372,0.25,mb,mb80196774,2017-01-15T09:26:46.144Z,"15km NNE of Dillon, Montana",earthquake,0.38,0.72,0.326,20,reviewed,mb,mb
2017-01-14T06:32:25.516Z,38.411,-118.9368,6,1.3,ml,12,91.67,0.142,0.1326,nn,nn00574031,2017-01-15T02:41:11.899Z,"30km WSW of Hawthorne, Nevada",earthquake,,4.9,0.23,3,reviewed,nn,nn
2017-01-14T06:17:04.280Z,32.823,-115.4725,8.46,1.52,ml,21,78,0.02792,0.17,ci,ci37567823,2017-01-17T16:59:19.402Z,"9km W of Holtville, CA",earthquake,0.33,0.46,0.201,21,reviewed,ci,ci
2017-01-14T06:11:41.630Z,-18.5884,176.2304,10,6.1,mwp,,39,1.925,1.34,us,us10007t8x,2017-01-17T19:29:50.040Z,"152km SW of Nadi, Fiji",earthquake,7.4,1.7,0.063,30,reviewed,us,us
2017-01-14T05:49:15.132Z,38.3896,-118.9143,6.5,1,ml,12,91.29,0.135,0.1263,nn,nn00573936,2017-01-15T02:38:59.124Z,"29km WSW of Hawthorne, Nevada",earthquake,,4.4,0.08,2,reviewed,nn,nn
2017-01-14T05:48:56.830Z,19.4268341,-155.6138306,2.3,1.73,md,24,88,0.02698,0.38,hv,hv61561621,2017-01-14T05:52:18.160Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake,0.43,0.57,0.18,11,automatic,hv,hv
2017-01-14T05:47:24.010Z,38.7849998,-122.7458344,1.47,1.53,md,11,111,0.007334,0.02,nc,nc72751945,2017-01-14T06:03:03.756Z,"1km NE of The Geysers, California",earthquake,0.37,0.76,0.1,3,automatic,nc,nc
2017-01-14T05:06:13.960Z,33.148,-116.0936667,8.77,1.65,ml,58,32,0.1417,0.25,ci,ci37567711,2017-01-17T16:53:46.239Z,"4km E of Ocotillo Wells, CA",earthquake,0.2,1.09,0.154,46,reviewed,ci,ci
2017-01-14T04:53:48.692Z,37.489,-116.8839,1.1,1.4,ml,18,74.87,0.368,0.1387,nn,nn00573932,2017-01-15T02:38:57.125Z,"39km SE of Goldfield, Nevada",earthquake,,10.7,0.25,8,reviewed,nn,nn
2017-01-14T04:42:18.949Z,38.3906,-118.9146,6.4,1.4,ml,17,74.55,0.135,0.1442,nn,nn00573927,2017-01-15T02:38:53.135Z,"29km WSW of Hawthorne, Nevada",earthquake,,3,0.07,7,reviewed,nn,nn
2017-01-14T04:39:19.450Z,38.3899,-118.893,8.4,1,ml,12,88.8,0.121,0.1758,nn,nn00573926,2017-01-15T02:38:50.827Z,"27km WSW of Hawthorne, Nevada",earthquake,,2.8,0.2,3,reviewed,nn,nn
2017-01-14T04:35:15.140Z,38.4243,-118.9043,7.3,1.5,ml,16,74.58,0.114,0.1624,nn,nn00573925,2017-01-15T02:38:48.421Z,"26km WSW of Hawthorne, Nevada",earthquake,,3,0.2,7,reviewed,nn,nn
2017-01-14T04:21:42.362Z,38.429,-118.9,6.5,1.1,ml,11,86.24,0.109,0.1111,nn,nn00573923,2017-01-15T02:38:43.870Z,"26km WSW of Hawthorne, Nevada",earthquake,,2.8,0.17,3,reviewed,nn,nn
2017-01-14T03:34:32.930Z,10.6515,-62.2764,86.91,4.5,mb,,99,1.593,0.74,us,us10007t8p,2017-01-14T03:54:32.040Z,"8km NNE of Gueiria, Venezuela",earthquake,9.3,13.4,0.145,18,reviewed,us,us
2017-01-14T03:19:16.137Z,59.7576,-153.1509,101.2,2.2,ml,,,,0.5,ak,ak15070400,2017-01-15T02:01:26.890Z,"74km W of Anchor Point, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2017-01-14T03:17:16.826Z,38.4055,-118.9343,11.6,1.3,ml,12,91.95,0.142,0.1433,nn,nn00573921,2017-01-15T02:38:40.173Z,"30km WSW of Hawthorne, Nevada",earthquake,,3.1,0.22,4,reviewed,nn,nn
2017-01-14T02:50:00.600Z,33.2175,-116.0755,3.04,1.4,ml,49,34,0.09768,0.23,ci,ci37567663,2017-01-17T16:41:55.752Z,"10km NNE of Ocotillo Wells, CA",earthquake,0.2,0.56,0.208,41,reviewed,ci,ci
2017-01-14T02:26:28.800Z,46.6235,-111.4385,5,1.22,ml,10,208,0.284,0.13,mb,mb80196764,2017-01-14T15:10:26.540Z,"34km N of Townsend, Montana",earthquake,1.08,31.61,0.063,2,reviewed,mb,mb
2017-01-14T02:25:02.404Z,39.224,-118.08,4.5,1.2,ml,8,138.34,0.092,0.1604,nn,nn00574025,2017-01-15T02:40:56.594Z,"41km NNW of Gabbs, Nevada",earthquake,,2.1,0.45,5,reviewed,nn,nn
2017-01-14T02:06:56.560Z,38.8419991,-122.8264999,-0.49,1.13,md,14,85,0.007801,0.17,nc,nc72751925,2017-01-14T03:01:02.400Z,"9km WNW of Cobb, California",earthquake,0.34,0.89,0.08,6,automatic,nc,nc
2017-01-14T01:44:59.040Z,39.1945,-123.1784973,7.61,1.58,md,6,157,0.09584,0.02,nc,nc72751915,2017-01-14T02:29:02.316Z,"5km NNE of Ukiah, California",earthquake,0.65,1.91,0.16,4,automatic,nc,nc
2017-01-14T01:40:33.340Z,33.9253333,-116.7853333,18.42,0.98,ml,31,49,0.09205,0.22,ci,ci37567615,2017-01-17T15:19:27.324Z,"1km N of Cabazon, CA",earthquake,0.37,0.85,0.158,25,reviewed,ci,ci
2017-01-14T01:38:27.100Z,33.0745,-116.1618333,2.79,1.25,ml,31,74,0.141,0.2,ci,ci37567607,2017-01-17T15:19:45.702Z,"8km SSW of Ocotillo Wells, CA",earthquake,0.41,1.21,0.179,27,reviewed,ci,ci
2017-01-14T01:33:09.240Z,33.0788333,-116.1585,8.76,1.21,ml,40,47,0.139,0.27,ci,ci37567599,2017-01-19T19:24:52.730Z,"8km SSW of Ocotillo Wells, CA",earthquake,0.35,1.49,0.151,28,reviewed,ci,ci
2017-01-14T01:28:48.010Z,33.0765,-116.1598333,7.86,1.15,ml,44,46,0.1402,0.2,ci,ci37567583,2017-01-17T16:26:32.733Z,"8km SSW of Ocotillo Wells, CA",earthquake,0.24,1.17,0.11,25,reviewed,ci,ci
2017-01-14T01:13:09.219Z,38.4101,-118.9198,9.2,1.4,ml,12,84.17,0.13,0.1507,nn,nn00573907,2017-01-15T02:38:31.197Z,"28km WSW of Hawthorne, Nevada",earthquake,,2.9,0.11,8,reviewed,nn,nn
2017-01-14T01:09:18.674Z,64.0084,-148.8124,11.2,1.7,ml,,,,0.59,ak,ak15070123,2017-01-14T01:17:44.642Z,"18km NNE of Healy, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-01-14T01:07:03.404Z,38.4758,-118.3542,6.7,2,ml,16,53.03,0.043,0.1959,nn,nn00573904,2017-01-15T02:38:29.001Z,"24km ESE of Hawthorne, Nevada",earthquake,,1.6,0.25,7,reviewed,nn,nn
2017-01-14T00:57:59.540Z,-23.8583,-67.1737,196.56,4.3,mb,,57,1.29,0.88,us,us10007t87,2017-01-14T01:17:41.040Z,"95km WNW of San Antonio de los Cobres, Argentina",earthquake,7.1,9.9,0.239,5,reviewed,us,us
2017-01-14T00:49:21.821Z,38.3799,-118.8952,10.2,1.3,ml,11,89.98,0.128,0.1356,nn,nn00573899,2017-01-15T02:38:24.215Z,"28km SW of Hawthorne, Nevada",earthquake,,2.3,0.11,3,reviewed,nn,nn
2017-01-14T00:44:58.900Z,33.4841667,-116.8821667,13.94,1.04,ml,31,58,0.1312,0.19,ci,ci37567551,2017-01-17T15:21:40.210Z,"5km NNW of Aguanga, CA",earthquake,0.25,0.78,0.183,26,reviewed,ci,ci
2017-01-14T00:42:07.103Z,61.1239,-151.3961,56.2,2.4,ml,,,,0.57,ak,ak15070008,2017-01-14T00:49:19.228Z,"48km N of Nikiski, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-01-14T00:40:27.416Z,60.3185,-152.0748,83.3,1.9,ml,,,,0.4,ak,ak15070005,2017-01-14T00:49:18.987Z,"41km ESE of Redoubt Volcano, Alaska",earthquake,,1.1,,,automatic,ak,ak
2017-01-14T00:34:38.529Z,61.0698,-149.7635,37.6,1.2,ml,,,,0.29,ak,ak15070117,2017-01-14T02:20:45.226Z,"18km SSE of Anchorage, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-01-14T00:27:24.880Z,36.5493333,-121.1131667,7.81,1.85,md,30,43,0.04922,0.08,nc,nc72751890,2017-01-18T01:15:05.074Z,"23km NE of Soledad, California",earthquake,0.2,0.42,0.195,28,reviewed,nc,nc
2017-01-14T00:16:26.990Z,37.4416667,-121.5201667,6.77,1.12,md,15,106,0.09372,0.07,nc,nc72751880,2017-01-14T03:13:01.429Z,"27km ENE of East Foothills, California",earthquake,0.28,0.82,0.225,14,reviewed,nc,nc
2017-01-14T00:00:01.359Z,60.9986,-152.4143,117,2,ml,,,,0.63,ak,ak15069653,2017-01-14T00:06:37.058Z,"59km NNE of Redoubt Volcano, Alaska",earthquake,,0.8,,,automatic,ak,ak
2017-01-13T23:50:30.571Z,61.3571,-151.1995,88.6,1.3,ml,,,,0.57,ak,ak15069651,2017-01-13T23:57:53.049Z,"68km WSW of Big Lake, Alaska",earthquake,,0.8,,,automatic,ak,ak
2017-01-13T23:47:03.859Z,59.2023,-151.6312,49.2,2,ml,,,,0.51,ak,ak15069649,2017-01-13T23:57:53.270Z,"49km S of Homer, Alaska",earthquake,,1.1,,,automatic,ak,ak
2017-01-13T23:31:10.100Z,38.8191681,-122.7633362,1.63,1.51,md,25,51,0.0124,0.05,nc,nc72751870,2017-01-13T23:49:02.208Z,"3km W of Cobb, California",earthquake,0.24,0.35,0.13,8,automatic,nc,nc
2017-01-13T23:24:13.770Z,37.445,-121.7783333,5.35,1.85,md,49,62,0.01833,0.06,nc,nc72751865,2017-01-18T00:18:02.428Z,"7km NNE of East Foothills, California",earthquake,0.13,0.26,0.22,40,reviewed,nc,nc
2017-01-13T23:13:38.710Z,38.7955017,-122.8478317,5.09,1.36,md,17,201,0.01976,0.14,nc,nc72751855,2017-01-13T23:38:02.195Z,"8km WNW of The Geysers, California",earthquake,0.93,1.15,0.04,5,automatic,nc,nc
2017-01-13T23:09:13.040Z,48.8475,-122.5821667,8.83,1.44,ml,14,108,0.1396,0.25,uw,uw61228587,2017-01-14T00:03:49.150Z,"0km E of Ferndale, Washington",earthquake,0.42,2.04,0.077,8,reviewed,uw,uw
2017-01-13T23:06:50.320Z,2.7103,126.8172,60.35,4.7,mb,,107,2.002,0.84,us,us10007t71,2017-01-13T23:26:35.040Z,"171km NW of Tobelo, Indonesia",earthquake,8.8,7.1,0.071,61,reviewed,us,us
2017-01-13T23:06:18.530Z,48.8521667,-122.566,17.19,1.45,ml,12,108,0.3515,0.41,uw,uw60131708,2017-01-17T19:10:57.080Z,"1km ENE of Ferndale, Washington",earthquake,0.77,2.66,0.042,5,reviewed,uw,uw
2017-01-13T23:06:10.280Z,48.8653333,-122.586,8.57,1.51,ml,7,200,0.2478,0.21,uw,uw61228582,2017-01-17T19:19:12.520Z,"2km N of Ferndale, Washington",earthquake,1.54,16.28,0.07,5,reviewed,uw,uw
2017-01-13T23:00:39.030Z,34.1255,-117.4365,7.11,0.97,ml,38,47,0.02593,0.15,ci,ci37567519,2017-01-17T15:51:46.830Z,"4km NNE of Fontana, CA",earthquake,0.22,0.35,0.096,18,reviewed,ci,ci
2017-01-13T23:00:03.100Z,32.6673,47.4528,10,4.2,mb,,111,7.174,0.93,us,us10007t76,2017-01-14T02:18:47.040Z,"17km E of Dehloran, Iran",earthquake,11.1,2,0.11,23,reviewed,us,us
2017-01-13T22:58:35.430Z,32.629,-115.5786667,4.15,1.85,ml,21,171,0.1131,0.24,ci,ci37567511,2017-01-17T15:34:39.692Z,"6km N of Progreso, B.C., MX",earthquake,0.63,1.12,0.142,28,reviewed,ci,ci
2017-01-13T22:58:06.280Z,40.7521667,-122.304,-0.79,1.58,md,12,74,0.1916,0.12,nc,nc72751845,2017-01-14T01:57:04.989Z,"1km E of Quarry near Mountain Gate (Shasta Res.), CA",quarry blast,0.42,31.61,0.238,12,reviewed,nc,nc
2017-01-13T22:48:58.600Z,18.7411,-67.3805,7,3,Md,13,208.8,0.37280084,0.3,pr,pr17013007,2017-01-14T00:57:37.040Z,"47km NW of San Antonio, Puerto Rico",earthquake,1.1,1.7,0,10,reviewed,pr,pr
2017-01-13T22:45:51.695Z,38.4186,-118.924,10.2,1,ml,9,174.18,0.13,0.1512,nn,nn00573862,2017-01-13T23:41:16.316Z,"28km WSW of Hawthorne, Nevada",earthquake,,2.8,0.14,3,reviewed,nn,nn
2017-01-13T22:24:09.730Z,34.805,-87.7353333,6.58,2.33,md,13,76,0.3217,0.11,se,se60171946,2017-01-19T17:21:19.373Z,"5km W of Florence, Alabama",earthquake,0.79,1.41,0.012,4,reviewed,se,se
2017-01-13T22:23:35.722Z,60.4139,-152.1909,71.9,2,ml,,,,0.59,ak,ak15069347,2017-01-13T22:32:14.935Z,"31km ESE of Redoubt Volcano, Alaska",earthquake,,0.7,,,automatic,ak,ak
2017-01-13T22:15:54.510Z,49.4633333,-120.5148333,-0.51,2.22,ml,10,231,0.598,0.39,uw,uw61228577,2017-01-13T23:09:22.270Z,"0km NNW of Princeton, Canada",explosion,2.17,31.61,0.082,10,reviewed,uw,uw
2017-01-13T22:03:08.053Z,62.3189,-147.6204,42.8,1.6,ml,,,,0.6,ak,ak15069343,2017-01-13T22:12:49.647Z,"86km NE of Sutton-Alpine, Alaska",earthquake,,0.7,,,automatic,ak,ak
2017-01-13T21:43:32.210Z,35.571,32.3884,76.18,4.3,mb,,124,0.982,0.82,us,us10007t6n,2017-01-14T06:53:24.437Z,"50km NNW of Kato Pyrgos, Cyprus",earthquake,3.7,12.3,0.088,37,reviewed,us,us
2017-01-13T21:23:47.547Z,38.4354,-118.9112,7,1.2,ml,9,189.88,0.116,0.175,nn,nn00573853,2017-01-13T21:41:19.133Z,"26km WSW of Hawthorne, Nevada",earthquake,,2.4,0.09,4,reviewed,nn,nn
2017-01-13T21:15:12.300Z,38.8273315,-122.8071671,0.36,0.98,md,10,126,0.004539,0.01,nc,nc72751815,2017-01-13T21:16:49.101Z,"7km W of Cobb, California",earthquake,0.34,0.52,0.17,4,automatic,nc,nc
2017-01-13T21:09:37.480Z,34.1661667,-117.5645,9.55,1.12,ml,45,34,0.04777,0.15,ci,ci37567455,2017-01-13T21:37:47.348Z,"5km NNE of Rancho Cucamonga, CA",earthquake,0.19,0.29,0.14,26,reviewed,ci,ci
2017-01-13T20:56:50.790Z,39.3656667,-122.839,12.13,1.52,md,11,56,0.1479,0.09,nc,nc72751810,2017-01-14T05:06:02.641Z,"23km NNE of Upper Lake, California",earthquake,0.44,1.24,0.187,10,reviewed,nc,nc
2017-01-13T20:46:35.250Z,33.7656667,-116.1303333,6.91,1.24,ml,44,48,0.08204,0.15,ci,ci37567447,2017-01-13T21:25:56.727Z,"9km ENE of Indio, CA",earthquake,0.18,0.43,0.099,35,reviewed,ci,ci
2017-01-13T20:43:49.277Z,38.3861,-118.9025,8,1.1,ml,10,111.8,0.129,0.1654,nn,nn00573838,2017-01-13T21:07:04.562Z,"28km WSW of Hawthorne, Nevada",earthquake,,1.6,0.22,3,reviewed,nn,nn
2017-01-13T20:36:15.450Z,36.7573318,-121.5941696,1.2,1.56,md,14,142,0.02426,0.06,nc,nc72751790,2017-01-13T21:08:02.875Z,"7km ESE of Prunedale, California",earthquake,0.27,0.69,0.18,10,automatic,nc,nc
2017-01-13T20:14:09.850Z,36.7781667,-122.0845,2.48,2.79,md,104,184,0.2413,0.12,nc,nc72751780,2017-01-18T02:17:01.924Z,"22km SSW of Santa Cruz, California",earthquake,0.25,0.85,0.147,87,reviewed,nc,nc
2017-01-13T20:13:37.150Z,19.643,-155.8265,17.616,1.93,ml,16,117,0.04234,0.13,hv,hv61561041,2017-01-14T00:16:53.370Z,"13km E of Holualoa, Hawaii",earthquake,0.99,1.33,0.044,6,reviewed,hv,hv
2017-01-13T20:06:40.640Z,35.6771667,-120.9898333,3.21,1.08,md,31,78,0.106,0.08,nc,nc72751770,2017-01-14T01:48:38.261Z,"11km WSW of Lake Nacimiento, California",earthquake,0.28,0.84,0.358,14,reviewed,nc,nc
2017-01-13T19:41:31.943Z,61.2767,-147.2952,10.4,1.9,ml,,,,0.62,ak,ak15068692,2017-01-13T19:51:51.535Z,"53km WNW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-01-13T19:25:46.220Z,34.0016667,-116.9783333,10.07,1.56,ml,53,55,0.08009,0.19,ci,ci37567415,2017-01-13T19:40:04.660Z,"7km ESE of Yucaipa, CA",earthquake,0.22,0.53,0.112,27,reviewed,ci,ci
2017-01-13T18:48:09.370Z,34.6635,-85.1365,11.29,2.4,md,15,71,0.09125,0.1,se,se60171921,2017-01-16T16:11:35.419Z,"14km ESE of LaFayette, Georgia",earthquake,0.32,0.66,0.076,11,reviewed,se,se
2017-01-13T18:47:50.860Z,33.0775,-116.162,7.85,1.41,ml,51,46,0.1384,0.21,ci,ci37567391,2017-01-13T19:37:47.190Z,"8km SSW of Ocotillo Wells, CA",earthquake,0.23,1.09,0.15,37,reviewed,ci,ci
2017-01-13T18:42:19.675Z,38.3786,-118.9147,6.9,1.3,ml,9,142.42,0.141,0.1701,nn,nn00573785,2017-01-13T19:06:25.334Z,"30km WSW of Hawthorne, Nevada",earthquake,,2.4,0.14,3,reviewed,nn,nn
2017-01-13T18:39:04.506Z,61.755,-150.6929,45.2,1.8,ml,,,,0.66,ak,ak15068686,2017-01-13T18:45:10.124Z,"34km W of Willow, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-01-13T18:34:49.300Z,19.0135,-65.0115,31,3,Md,3,331.2,0.7465,0.2,pr,pr17013006,2017-01-14T15:26:36.040Z,"66km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.9,14.3,0,3,reviewed,pr,pr
2017-01-13T18:18:46.960Z,19.4,-155.2856667,1.471,1.92,ml,11,105,0.01225,0.13,hv,hv61560961,2017-01-14T00:12:17.460Z,"6km SW of Volcano, Hawaii",earthquake,0.34,0.81,0.15,5,reviewed,hv,hv
